country,continent,lifeExp,pop,gdpPercap
Germany,Generation X,2408,12515919,45142
Germany,Generation X,2423,12049310,48563
Germany,Generation X,2444,11949414,50167
Germany,Generation X,2582,12614051,47947
Germany,Generation X,2605,12731842,43614
Germany,Generation X,343,6749100,33420
Germany,Generation X,575,4709057,24922
Germany,Generation X,630,4738700,33420
Germany,Generation X,730,5056621,36289
Germany,Generation X,735,4940288,43614
Germany,Generation X,757,12196847,47947
Germany,Generation X,800,5565400,23546
Germany,Generation X,801,11728001,50167
Germany,Generation X,805,12316695,43614
Germany,Generation X,808,11835769,48563
Germany,Generation X,810,12089833,45142
Germany,Generation X,9,4067900,23546
Germany,Generation Z,11,3782823,45142
Germany,Generation Z,12,3529729,48563
Germany,Generation Z,12,3835083,47947
Germany,Generation Z,20,3695813,50167
Germany,Generation Z,22,3883512,43614
Germany,Generation Z,6,3687564,43614
Germany,Generation Z,6,3723771,48563
Germany,Generation Z,8,3501907,50167
Germany,Generation Z,9,3590435,45142
Germany,Generation Z,9,3641215,47947
Germany,Millenials,111,4259808,48563
Germany,Millenials,117,4744626,36289
Germany,Millenials,121,4215773,50167
Germany,Millenials,121,4384528,45142
Germany,Millenials,122,4432422,47947
Germany,Millenials,132,4489057,43614
Germany,Millenials,14,4455000,33420
Germany,Millenials,18,4194004,36289
Germany,Millenials,182,5005685,50167
Germany,Millenials,187,4917857,45142
Germany,Millenials,188,4854346,47947
Germany,Millenials,188,4928834,48563
Germany,Millenials,25,4562649,24922
Germany,Millenials,38,4695200,33420
Germany,Millenials,391,4474441,48563
Germany,Millenials,397,4452615,50167
Germany,Millenials,439,4612682,45142
Germany,Millenials,461,4653810,47947
Germany,Millenials,474,4702588,43614
Germany,Millenials,479,4939294,36289
Germany,Millenials,684,5006064,47947
Germany,Millenials,699,5099210,45142
Germany,Millenials,739,5060529,48563
Germany,Millenials,750,5179803,50167
Germany,Millenials,8,3979775,36289
Germany,Millenials,8,4328023,24922
Germany,Silent,1020,9663487,24922
Germany,Silent,1128,10742900,23546
Germany,Silent,1160,2225555,36289
Germany,Silent,1266,9630800,33420
Germany,Silent,1277,2742959,43614
Germany,Silent,1374,2900218,47947
Germany,Silent,1430,3062435,45142
Germany,Silent,1518,3115267,48563
Germany,Silent,1608,3300059,50167
Germany,Silent,2269,8943091,36289
Germany,Silent,2358,9350157,43614
Germany,Silent,2528,8760853,24922
Germany,Silent,2597,8085300,33420
Germany,Silent,3302,11127100,23546
Germany,Silent,588,4669323,43614
Germany,Silent,607,4920842,45142
Germany,Silent,621,5151214,50167
Germany,Silent,624,4791265,47947
Germany,Silent,641,4984061,48563
Germany,Silent,664,4422784,36289
Germany,Silent,851,10027136,43614
Germany,Silent,939,9632657,36289
Greece,Boomers,11,720200,10179
Greece,Boomers,110,1174903,26825
Greece,Boomers,111,1587504,23414
Greece,Boomers,117,1145850,23309
Greece,Boomers,141,1144571,22994
Greece,Boomers,143,1149730,22834
Greece,Boomers,15,1381050,13550
Greece,Boomers,16,1316927,26825
Greece,Boomers,18,679100,5156
Greece,Boomers,25,1480524,12509
Greece,Boomers,26,1272278,23309
Greece,Boomers,28,1585529,23414
Greece,Boomers,34,1270384,22994
Greece,Boomers,34,1280401,22834
Greece,Boomers,40,682900,5156
Greece,Boomers,46,709800,10179
Greece,Boomers,91,1363426,13550
Greece,Boomers,97,1462051,12509
Greece,G.I. Generation,12,385499,12509
Greece,G.I. Generation,15,317900,5156
Greece,G.I. Generation,25,1091300,10179
Greece,G.I. Generation,30,283073,12509
Greece,G.I. Generation,35,233300,5156
Greece,G.I. Generation,46,258700,10179
Greece,G.I. Generation,47,1000100,5156
Greece,G.I. Generation,47,272781,13550
Greece,G.I. Generation,6,370628,13550
Greece,G.I. Generation,68,979100,10179
Greece,G.I. Generation,85,874300,5156
Greece,G.I. Generation,9,349600,10179
Greece,Generation X,10,749307,12509
Greece,Generation X,11,781099,13550
Greece,Generation X,128,1685691,27886
Greece,Generation X,13,720500,5156
Greece,Generation X,14,1661514,27886
Greece,Generation X,14,825409,23414
Greece,Generation X,14,834095,12509
Greece,Generation X,152,1572683,22994
Greece,Generation X,157,1695456,26825
Greece,Generation X,165,1564680,22834
Greece,Generation X,167,1590800,23309
Greece,Generation X,28,1626532,23309
Greece,Generation X,29,1665130,26825
Greece,Generation X,3,728500,10179
Greece,Generation X,31,823264,12509
Greece,Generation X,35,775900,5156
Greece,Generation X,35,831423,13550
Greece,Generation X,37,1630105,22994
Greece,Generation X,40,782500,10179
Greece,Generation X,42,1629438,22834
Greece,Generation X,45,885307,23414
Greece,Generation X,53,845373,27886
Greece,Generation X,57,869669,12509
Greece,Generation X,58,793826,13550
Greece,Generation X,6,764471,13550
Greece,Generation X,6,777901,27886
Greece,Generation X,8,754700,10179
Greece,Generation Z,1,524175,23309
Greece,Generation Z,1,524573,22994
Greece,Generation Z,1,551030,22834
Greece,Millenials,11,559712,26825
Greece,Millenials,12,689746,22834
Greece,Millenials,14,755289,26825
Greece,Millenials,15,612178,27886
Greece,Millenials,15,746111,23309
Greece,Millenials,18,704916,23414
Greece,Millenials,19,716209,22994
Greece,Millenials,2,551999,23414
Greece,Millenials,2,599811,12509
Greece,Millenials,20,598754,26825
Greece,Millenials,24,605261,23309
Greece,Millenials,25,585990,22994
Greece,Millenials,28,572505,22834
Greece,Millenials,4,564219,22994
Greece,Millenials,4,570284,27886
Greece,Millenials,42,702789,22834
Greece,Millenials,46,790487,23309
Greece,Millenials,54,820631,26825
Greece,Millenials,55,737922,22994
Greece,Millenials,7,552323,22834
Greece,Millenials,7,576914,23309
Greece,Millenials,9,648391,23414
Greece,Silent,11,1311605,27886
Greece,Silent,11,477592,23414
Greece,Silent,13,659686,22994
Greece,Silent,14,620354,26825
Greece,Silent,14,645352,23309
Greece,Silent,17,1294740,23414
Greece,Silent,20,674567,22834
Greece,Silent,23,1252623,12509
Greece,Silent,25,1288000,10179
Greece,Silent,26,1178828,13550
Greece,Silent,35,1326900,5156
Greece,Silent,52,467986,26825
Greece,Silent,52,475655,22994
Greece,Silent,55,362707,23414
Greece,Silent,55,453020,27886
Greece,Silent,6,599568,27886
Greece,Silent,63,467292,23309
Greece,Silent,68,1265600,10179
Greece,Silent,71,487215,22834
Greece,Silent,75,1049326,13550
Greece,Silent,81,1104634,12509
Greece,Silent,82,1248900,5156
Greece,Silent,85,1164937,27886
Greece,Silent,90,1136008,23414
Grenada,Boomers,1,4824,8188
Grenada,Generation X,1,11033,8382
Grenada,Millenials,1,11176,8382
Guatemala,Boomers,13,789773,1696
Guatemala,Boomers,19,781304,1977
Guatemala,Boomers,23,476741,3661
Guatemala,Boomers,3,606295,3947
Guatemala,Boomers,31,505337,3947
Guatemala,Boomers,34,490894,3779
Guatemala,Boomers,39,520628,4210
Guatemala,Boomers,4,1074912,2450
Guatemala,Boomers,43,902079,2450
Guatemala,Boomers,45,555151,996
Guatemala,Boomers,47,696270,1696
Guatemala,Boomers,5,563744,3661
Guatemala,Boomers,5,584720,3779
Guatemala,Boomers,6,603010,996
Guatemala,Boomers,7,914858,1977
Guatemala,Boomers,8,629002,4210
Guatemala,G.I. Generation,1,322429,996
Guatemala,G.I. Generation,1,60348,1696
Guatemala,G.I. Generation,2,50656,1696
Guatemala,G.I. Generation,3,66627,1977
Guatemala,G.I. Generation,4,41850,996
Guatemala,G.I. Generation,9,311351,996
Guatemala,Generation X,10,915256,996
Guatemala,Generation X,101,1240265,4210
Guatemala,Generation X,11,960871,2450
Guatemala,Generation X,12,1364473,3779
Guatemala,Generation X,12,1416674,3947
Guatemala,Generation X,18,1069684,1696
Guatemala,Generation X,18,1471960,4210
Guatemala,Generation X,2,1312953,996
Guatemala,Generation X,2,1354763,996
Guatemala,Generation X,20,1225314,1977
Guatemala,Generation X,21,1148170,3260
Guatemala,Generation X,34,905373,996
Guatemala,Generation X,42,867772,2450
Guatemala,Generation X,43,617700,1696
Guatemala,Generation X,45,712716,1977
Guatemala,Generation X,49,1199179,1977
Guatemala,Generation X,55,1097919,3661
Guatemala,Generation X,56,1048793,1696
Guatemala,Generation X,69,1056351,3260
Guatemala,Generation X,76,1073765,3260
Guatemala,Generation X,77,1142067,3779
Guatemala,Generation X,8,1266987,3260
Guatemala,Generation X,8,1314716,3661
Guatemala,Generation X,8,801834,1977
Guatemala,Generation X,83,1189282,3947
Guatemala,Generation X,9,685827,1696
Guatemala,Generation Z,10,1904849,3947
Guatemala,Generation Z,12,1886847,3661
Guatemala,Generation Z,12,1977712,3779
Guatemala,Generation Z,13,1906536,4210
Guatemala,Generation Z,5,1963745,3661
Guatemala,Generation Z,6,1942723,3260
Guatemala,Generation Z,6,1987907,4210
Guatemala,Generation Z,7,1868422,3260
Guatemala,Generation Z,8,1985171,3947
Guatemala,Generation Z,9,1898821,3779
Guatemala,Millenials,105,1586755,3661
Guatemala,Millenials,116,1713439,4210
Guatemala,Millenials,118,1629819,3779
Guatemala,Millenials,124,1672018,3947
